temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis
156.0, 12.0, maize.MerisRoot@1376c05c, maize.SegRoot@5f5a92bb, 28, 31, 3, 93.0, -1.016961812303642, 0.8052251880021015, -5.960254701300488, -1.4213365952361285, 0.6504231569650073, -5.762008062216748, 0.026132915, 0.0021454855, 9.3446315E-6, 0.026132915, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 5.596829E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@51521cc1, maize.SegRoot@2957fcb0, 5, 30, 2, 83.0, -2.6964001968320623, 0.3195312395757567, -5.746822133291556, -2.454190015985884, 0.406698099658398, -5.15348366605655, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 5.5839918E9, 4854514.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@1b4fb997, maize.SegRoot@51521cc1, 5, 30, 2, 73.0, -3.0619597211830554, -0.035597197073218845, -7.15758434842192, -2.6964001968320623, 0.3195312395757567, -5.746822133291556, 1.3305963, 0.33441532, 0.0066883066, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.6212816E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@6fdb1f78, maize.SegRoot@1b4fb997, 32, 31, 3, 9.0, -3.0631794878195704, -0.037411921232948064, -7.170709424004971, -3.0619597211830554, -0.035597197073218845, -7.15758434842192, 0.1914194, 0.01041074, 4.505753E-5, 0.017311942, 0.05873868, 2.3484827E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.813178E-7, 5.260759E-7, 2.3484827E-6, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@deb6432, maize.SegRoot@6fdb1f78, 32, 31, 3, 73.0, -2.9129920730182874, 0.07321286706443, -7.213689451333725, -3.0631794878195704, -0.037411921232948064, -7.170709424004971, 0.017311942, 9.415458E-4, 2.7166645E-6, 0.017311942, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6271061E-8, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@ee7d9f1, maize.SegRoot@1b4fb997, 5, 30, 2, 66.0, -3.183936384834562, -0.2170696130461409, -8.470091906727044, -3.0619597211830554, -0.035597197073218845, -7.15758434842192, 0.63532233, 0.15967391, 0.003193478, 0.08, 0.0, 1.879785E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.251739E-5, 0.0, 1.879785E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@3b192d32, maize.SegRoot@ee7d9f1, 40, 31, 3, 27.0, -3.1850424423927777, -0.2171087670373731, -8.476347987634151, -3.183936384834562, -0.2170696130461409, -8.470091906727044, 0.8, 0.0805892, 6.4603164E-4, 0.03206542, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.443845E-6, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@51016012, maize.SegRoot@3b192d32, 40, 31, 3, 18.0, -3.9564608188114225, -0.4132990987389314, -8.396203983841346, -3.1850424423927777, -0.2171087670373731, -8.476347987634151, 0.33505908, 0.033752676, 2.7057345E-4, 0.03206542, 0.10276115, 1.5824446E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.8955635E-6, 3.5429005E-6, 1.5824446E-5, 1.0, 0.0
156.0, 12.0, maize.SegRoot@29444d75, maize.SegRoot@51016012, 40, 31, 3, 6.0, -4.281127267350646, -0.49216507110777663, -8.370976371484966, -3.9564608188114225, -0.4132990987389314, -8.396203983841346, 0.33505908, 0.033752676, 2.7057345E-4, 0.03206542, 0.10276115, 1.4102616E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.6893107E-6, 3.1574039E-6, 1.4102616E-5, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@15615099, maize.SegRoot@29444d75, 40, 31, 3, 66.0, -4.608468024688343, -0.562326649951392, -8.357193836532588, -4.281127267350646, -0.49216507110777663, -8.370976371484966, 0.03206542, 0.0032301582, 1.7262731E-5, 0.03206542, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0339258E-7, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@1edf1c96, maize.SegRoot@ee7d9f1, 5, 30, 2, 55.0, -3.294542140656107, -0.22098501216936184, -9.095699997437714, -3.183936384834562, -0.2170696130461409, -8.470091906727044, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@16f65612, maize.SegRoot@1edf1c96, 5, 30, 2, 46.0, -3.170125697284497, -0.104771771602553, -10.586007023300413, -3.294542140656107, -0.22098501216936184, -9.095699997437714, 0.6806235, 0.17105933, 0.0034211865, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3880822E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.MerisRoot@311d617d, maize.SegRoot@16f65612, 52, 31, 3, 46.0, -3.170201071321141, -0.10379931792486609, -10.592743007396166, -3.170125697284497, -0.104771771602553, -10.586007023300413, 0.018879358, 0.0011197585, 3.5233868E-6, 0.018879358, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 2.1102805E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@7c53a9eb, maize.SegRoot@16f65612, 5, 30, 2, 37.0, -3.177663100948895, -0.0075264038338623, -11.25960543287573, -3.170125697284497, -0.104771771602553, -10.586007023300413, 1.4921048, 0.37500682, 0.0075001363, 0.08, 0.0, 4.3705068E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.235301E-5, 0.0, 4.3705068E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@ed17bee, maize.SegRoot@7c53a9eb, 5, 30, 2, 26.0, -3.1947636774950507, -0.014749143988801434, -12.751594714805512, -3.177663100948895, -0.0075264038338623, -11.25960543287573, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.MerisRoot@2a33fae0, maize.SegRoot@ed17bee, 66, 31, 3, 26.0, -3.2014352607992813, -0.013514797606070265, -12.764972545916052, -3.1947636774950507, -0.014749143988801434, -12.751594714805512, 0.02171828, 0.0014818381, 5.363829E-6, 0.02171828, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 3.2125865E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@2280cdac, maize.SegRoot@ed17bee, 5, 30, 2, 19.0, -3.861922007918118, 0.10868549428431537, -14.089377825859575, -3.1947636774950507, -0.014749143988801434, -12.751594714805512, 0.5860819, 0.14729846, 0.002945969, 0.08, 0.0, 1.7340931E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.077219E-5, 0.0, 1.7340931E-4, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@1517365b, maize.SegRoot@2280cdac, 76, 31, 3, 19.0, -3.8635980215291963, 0.10924811436506093, -14.094965637763245, -3.861922007918118, 0.10868549428431537, -14.089377825859575, 0.039909456, 0.0050038174, 3.328327E-5, 0.039909456, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.9934524E-7, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@4fccd51b, maize.SegRoot@2280cdac, 5, 30, 2, 9.0, -4.029523369025961, 0.16494750235887132, -14.648159016226474, -3.861922007918118, 0.10868549428431537, -14.089377825859575, 0.70130444, 0.17625701, 0.0035251402, 0.08, 0.21468802, 1.9083764E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.2859878E-5, 4.2646967E-5, 1.9083764E-4, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@b81eda8, maize.SegRoot@4fccd51b, 5, 30, 2, 150.0, -4.116837001136883, 0.28318674378263975, -15.333887600768632, -4.029523369025961, 0.16494750235887132, -14.648159016226474, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegStem@28ba21f3, maize.SegStem@5a10411, 3, 40, 1, 94.0, 0.6, 0.0, -1.9800000004470348, 0.6, 0.0, -1.9900000002235174, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0, -0.4, -0.15, 1.19336154E9, 9.9999999E14, 1.0, 0.0, 0.0, 1.0, 1.0, 7.526442E-7, 0.0, 6.283185E-6, 1.0, 0.0
156.0, 12.0, maize.SegRoot@694f9431, maize.SegStem@28ba21f3, 25, 30, 2, 82.0, 0.6, 0.0, -1.9701000006683171, 0.6, 0.0, -1.9800000004470348, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 5.7802414E9, 4694291.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@368102c8, maize.SegRoot@694f9431, 25, 30, 2, 71.0, 1.8990381056766577, 0.750000000000001, -1.9701000006683171, 0.6, 0.0, -1.9701000006683171, 0.89235705, 0.22427379, 0.0044854754, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.130985E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@707f7052, maize.SegRoot@368102c8, 37, 31, 3, 27.0, 1.906762749562958, 0.7541441335475343, -1.971769175449692, 1.8990381056766577, 0.750000000000001, -1.9701000006683171, 0.7201465, 0.061265785, 4.1476806E-4, 0.027079916, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8697768E-6, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@44e81672, maize.SegRoot@707f7052, 37, 31, 3, 17.0, 1.6049733917470066, 1.2590146707610426, -2.3872686727571013, 1.906762749562958, 0.7541441335475343, -1.971769175449692, 0.28838485, 0.02453407, 1.6609514E-4, 0.027079916, 0.088462435, 9.442132E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.1310452E-6, 2.1143624E-6, 9.442132E-6, 1.0, 0.0
156.0, 12.0, maize.SegRoot@60215eee, maize.SegRoot@44e81672, 37, 31, 3, 3.0, 1.4236726067686718, 1.4416176267572773, -2.517468533471577, 1.6049733917470066, 1.2590146707610426, -2.3872686727571013, 0.08670673, 0.0073764934, 4.9938702E-5, 0.027079916, 0.088462435, 2.519733E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.018314E-7, 1.8766509E-6, 2.519733E-6, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@6996db8, maize.SegRoot@60215eee, 37, 31, 3, 71.0, 1.368324350452951, 1.498257596320806, -2.5527749142625487, 1.4236726067686718, 1.4416176267572773, -2.517468533471577, 0.027079916, 0.0023037985, 1.0397777E-5, 0.027079916, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 6.227596E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@1963006a, maize.SegRoot@368102c8, 25, 30, 2, 63.0, 2.671502494306697, 1.1644133547533322, -2.1370174788058076, 1.8990381056766577, 0.750000000000001, -1.9701000006683171, 1.0538654, 0.26486528, 0.0052973055, 0.08, 0.0, 3.0868652E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.6976646E-5, 0.0, 3.0868652E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@7fbe847c, maize.SegRoot@1963006a, 25, 30, 2, 52.0, 3.470082841895601, 1.7251836955038007, -2.5350607815203734, 2.671502494306697, 1.1644133547533322, -2.1370174788058076, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@4ca8195f, maize.SegRoot@7fbe847c, 48, 31, 3, 11.0, 3.4833106912933243, 1.7303582840683198, -2.539882361499913, 3.470082841895601, 1.7251836955038007, -2.5350607815203734, 0.29173794, 0.02514165, 1.7241888E-4, 0.027431592, 0.08948986, 9.3375775E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.1185208E-6, 2.0909229E-6, 9.3375775E-6, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@41975e01, maize.SegRoot@4ca8195f, 48, 31, 3, 52.0, 3.480041831964945, 1.9627914587096253, -2.3636008942727, 3.4833106912933243, 1.7303582840683198, -2.539882361499913, 0.027431592, 0.002364024, 1.0808158E-5, 0.027431592, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 6.473387E-8, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@11028347, maize.SegRoot@7fbe847c, 25, 30, 2, 44.0, 4.792867781667934, 2.2426425519557154, -3.0172187794743457, 3.470082841895601, 1.7251836955038007, -2.5350607815203734, 0.43934566, 0.1104196, 0.002208392, 0.08, 0.0, 1.2999313E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.5571493E-5, 0.0, 1.2999313E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@65e579dc, maize.SegRoot@11028347, 58, 31, 3, 2.0, 4.796516350826106, 2.244318193026919, -3.0190027720593315, 4.792867781667934, 2.2426425519557154, -3.0172187794743457, 0.0028953128, 2.633546E-4, 1.9062348E-6, 0.02895313, 0.09390191, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.1417113E-8, 2.2565669E-6, 0.0, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@14899482, maize.SegRoot@65e579dc, 58, 31, 3, 44.0, 4.795084687276465, 2.245832780472783, -3.021012548490155, 4.796516350826106, 2.244318193026919, -3.0190027720593315, 0.02895313, 0.002633546, 1.2708232E-5, 0.02895313, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 7.6114084E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@21588809, maize.SegRoot@11028347, 25, 30, 2, 34.0, 5.157724697485196, 2.4102066590761013, -3.1956180379729306, 4.792867781667934, 2.2426425519557154, -3.0172187794743457, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@2aae9190, maize.SegRoot@21588809, 25, 30, 2, 25.0, 6.4432897914539105, 2.799390925436716, -3.863344026673806, 5.157724697485196, 2.4102066590761013, -3.1956180379729306, 1.3305963, 0.33441532, 0.0066883066, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.6212816E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.MerisRoot@2f333739, maize.SegRoot@2aae9190, 71, 31, 3, 25.0, 6.452695468345057, 2.803777509227379, -3.8716710782739376, 6.4432897914539105, 2.799390925436716, -3.863344026673806, 0.033915028, 0.0036135511, 2.0425614E-5, 0.033915028, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.223362E-7, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@61baa894, maize.SegRoot@2aae9190, 25, 30, 2, 17.0, 7.383857480568555, 3.23804930450303, -4.696049186686958, 6.4432897914539105, 2.799390925436716, -3.863344026673806, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.0, 2.4829493E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9742518E-5, 0.0, 2.4829493E-4, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@b065c63, maize.SegRoot@61baa894, 83, 31, 3, 17.0, 7.389664349112453, 3.2393872052360884, -4.701957839547714, 7.383857480568555, 3.23804930450303, -4.696049186686958, 0.024221437, 0.0018431033, 7.440435E-6, 0.024221437, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 4.456339E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@768debd, maize.SegRoot@61baa894, 25, 30, 2, 6.0, 7.964544334958475, 3.371839377808852, -5.286914472762598, 7.383857480568555, 3.23804930450303, -4.696049186686958, 0.70130444, 0.17625701, 0.0035251402, 0.08, 0.21468802, 1.845888E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.2111348E-5, 4.125052E-5, 1.845888E-4, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@f2a0b8e, maize.SegRoot@768debd, 25, 30, 2, 94.0, 8.463490277271067, 3.4370108584251313, -5.775415757293026, 7.964544334958475, 3.371839377808852, -5.286914472762598, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@593634ad, maize.SegStem@28ba21f3, 27, 30, 2, 82.0, 0.6, 0.0, -1.9701000006683171, 0.6, 0.0, -1.9800000004470348, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 5.5839918E9, 4854514.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@20fa23c1, maize.SegRoot@593634ad, 27, 30, 2, 73.0, -0.6990381056766587, 0.7499999999999992, -1.970100000668317, 0.6, 0.0, -1.9701000006683171, 1.3305963, 0.33441532, 0.0066883066, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.6212816E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@490d6c15, maize.SegRoot@20fa23c1, 33, 31, 3, 20.0, -0.7083359343268557, 0.7592120966716491, -1.9724950624186735, -0.6990381056766587, 0.7499999999999992, -1.970100000668317, 0.32418895, 0.021335226, 1.11734276E-4, 0.020948319, 0.07007636, 6.3140355E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 7.563397E-7, 9.963301E-7, 6.3140355E-6, 1.0, 0.0
156.0, 12.0, maize.SegRoot@7d4793a8, maize.SegRoot@490d6c15, 33, 31, 3, 3.0, -0.5600788660415392, 0.987687324273899, -1.7966616795546138, -0.7083359343268557, 0.7592120966716491, -1.9724950624186735, 0.06863523, 0.004516959, 2.3655675E-5, 0.020948319, 0.07007636, 1.1913385E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.4270691E-7, 8.8793763E-7, 1.1913385E-6, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@3581c5f3, maize.SegRoot@7d4793a8, 33, 31, 3, 73.0, -0.5214551116227067, 1.0285751323244028, -1.7573273733381, -0.5600788660415392, 0.987687324273899, -1.7966616795546138, 0.020948319, 0.0013786316, 4.813336E-6, 0.020948319, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 2.8828765E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.SegRoot@c2e1f26, maize.SegRoot@20fa23c1, 27, 30, 2, 66.0, -1.6288209706963634, 1.6712096671649843, -2.209606175703971, -0.6990381056766587, 0.7499999999999992, -1.970100000668317, 0.63532233, 0.15967391, 0.003193478, 0.08, 0.0, 1.879785E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.251739E-5, 0.0, 1.879785E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@77468bd9, maize.SegRoot@c2e1f26, 41, 31, 3, 28.0, -1.6332714676249724, 1.6754522557852118, -2.2112052265353506, -1.6288209706963634, 1.6712096671649843, -2.209606175703971, 0.8, 0.08332041, 6.905624E-4, 0.033152137, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.7231724E-6, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@449b2d27, maize.SegRoot@77468bd9, 41, 31, 3, 20.0, -2.2411232273809456, 1.17251482413125, -2.0786526065070388, -1.6332714676249724, 1.6754522557852118, -2.2112052265353506, 0.38915622, 0.04053082, 3.359208E-4, 0.033152137, 0.0, 1.9914063E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3854468E-6, 0.0, 1.9914063E-5, 1.0, 0.0
156.0, 12.0, maize.SegRoot@5479e3f, maize.SegRoot@449b2d27, 41, 31, 3, 8.0, -2.445578642292772, 0.8460180832426429, -2.0235125969700256, -2.2411232273809456, 1.17251482413125, -2.0786526065070388, 0.34499076, 0.035930965, 2.9779706E-4, 0.033152137, 0.10580294, 1.5865438E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.9004741E-6, 3.5519367E-6, 1.5865438E-5, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@dcf3e99, maize.SegRoot@5479e3f, 41, 31, 3, 66.0, -2.5415870647873415, 0.515848396041734, -1.995423641724372, -2.445578642292772, 0.8460180832426429, -2.0235125969700256, 0.033152137, 0.003452812, 1.9078017E-5, 0.033152137, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.14264964E-7, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@6d9c638, maize.SegRoot@c2e1f26, 27, 30, 2, 55.0, -2.0738706635572735, 2.0954685291877455, -2.3695112588419454, -1.6288209706963634, 1.6712096671649843, -2.209606175703971, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
156.0, 12.0, maize.SegRoot@12bb4df8, maize.SegRoot@6d9c638, 27, 30, 2, 46.0, -2.244533456704819, 3.3964040877894375, -3.0964506534277536, -2.0738706635572735, 2.0954685291877455, -2.3695112588419454, 0.6806235, 0.17105933, 0.0034211865, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3880822E-5, 0.0, 0.0, 0.0, 0.0
156.0, 12.0, maize.SegRoot@27082746, maize.SegRoot@12bb4df8, 53, 31, 3, 12.0, -2.2464937553654543, 3.4016629508357785, -3.1003011621941154, -2.244533456704819, 3.3964040877894375, -3.0964506534277536, 0.36631823, 0.040874727, 3.6294546E-4, 0.035517834, 0.11233392, 2.0251282E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.425841E-6, 4.533439E-6, 2.0251282E-5, 1.0, 0.0
156.0, 12.0, maize.SegRoot@66133adc, maize.SegRoot@27082746, 53, 31, 3, 1.0, -2.601618976908549, 3.3128511695157163, -3.0866050156480545, -2.2464937553654543, 3.4016629508357785, -3.1003011621941154, 0.0035517835, 3.9631713E-4, 3.5190815E-6, 0.035517834, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.107702E-8, 0.0, 0.0, 1.0, 0.0
156.0, 12.0, maize.MerisRoot@4cc77c2e, maize.SegRoot@66133adc, 53, 31, 3, 46.0, -2.6050099561079847, 3.3117948621898474, -3.0866303275475793, -2.601618976908549, 3.3128511695157163, -3.0866050156480545, 0.035517834, 0.003963171, 2.3460543E-5, 0.035517834, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4051346E-7, 0.0, 0.0, 1.0, 0.0
